BD700-A-J25-21-05-01ACQ-941A-A.jpeg,0.0034473056,0.0,0.9062744,5.6272555e-05,0.0,0.0009810998,0.00019573062,0.0,0.00019573062,0.0002911493,0.0,7.3398987e-06,0.00029359595,0.0,0.0,0.00027402287,0.0,0.0,0.0007193101,0.0,0.0,0.0005871919,0.0,0.0,0.00039635453,0.0,0.0,0.00033763534,0.0,0.0,0.0007388831,0.0,0.0,0.017013885,0.0,0.0,1.2233164e-05,0.0,0.019614656,9.297205e-05,0.0,0.042661935,0.00012233164,0.0,0.31035537,0.00021285706,0.0,0.0040149246,0.00024955656,0.0,1.9573063e-05,0.00021285706,0.0,0.0,0.00075111625,0.0,0.0,0.00065325096,0.0,0.0,0.0015364854,0.0,0.0,0.00058474526,0.0,0.0,0.0005504924,0.0,0.0,0.028057985,0.0,0.0,2.4466328e-06,0.0,0.0060872226,2.9359595e-05,0.0,0.00034497524,2.9359595e-05,0.0,5.3825923e-05,5.137929e-05,0.0,2.4466328e-06,3.425286e-05,0.0,0.0,1.9573063e-05,0.0,0.0,3.9146125e-05,0.0,0.0,9.786531e-06,0.0,0.0,1.9573063e-05,0.0,0.0,2.4466328e-06,0.0,0.0,9.786531e-06,0.0,0.0,0.003058291,0.0,0.0,2.6912961e-05,0.0,0.004071197,0.00012967153,0.0,0.0075013763,0.00012477828,0.0,0.024199646,0.00016147777,0.0,0.000506453,8.563215e-05,0.0,0.0,9.052541e-05,0.0,0.0,0.00019817727,0.0,0.0,0.00020551716,0.0,0.0,0.00016881767,0.0,0.0,0.00015903113,0.0,0.0,0.00018105083,0.0,0.0,0.0051012295,0.0,0.0,0.0,0.0,0.014562359,5.6272555e-05,0.0,0.021099761,8.0738886e-05,0.0,0.27677044,0.00022509022,0.0,0.00023243012,0.00023487676,0.0,0.0,0.00037433484,0.0,0.0,0.00057495874,0.0,0.0,0.0006410178,0.0,0.0,0.00071197015,0.0,0.0,0.0006752707,0.0,0.0,0.00080738886,0.0,0.0,0.014787449,0.0,0.0,1.2233164e-05,0.0,0.0054853507,0.00011988501,0.0,0.00042082084,0.00016637103,0.0,1.9573063e-05,0.00021530369,0.0,0.0,0.00020551716,0.0,0.0,9.052541e-05,0.0,0.0,0.00035965504,0.0,0.0,0.00012233164,0.0,0.0,0.00012477828,2.4466328e-06,0.0,7.339899e-05,2.9359595e-05,2.2019696e-05,4.8932656e-05,0.00016147777,0.0003205089,0.0016881766,0.0009859931,0.01822986,0.0,0.0,0.016898893,5.871919e-05,0.0,0.0019303933,0.0001492446,0.0,0.0010080127,0.00019083737,0.0,0.0009566334,0.00016881767,0.0,0.0006018717,0.00019817727,0.0,0.00011743838,0.00018105083,0.0,9.052541e-05,0.0006948437,4.8932657e-06,0.00013945808,0.0001419047,1.9573063e-05,0.00038412135,0.00013211818,2.4466328e-05,0.0011964034,5.6272555e-05,2.4466328e-06,0.0025298183,0.00066793076,1.9573063e-05,0.011883296,4.4039392e-05,0.0,0.0026766164,0.00020796379,0.0,0.00062878465,0.0002471099,0.0,7.095235e-05,0.00041103433,0.0,9.786531e-06,0.00018105083,0.0,4.8932657e-06,0.0006654841,0.0,0.0,0.00027402287,2.4466328e-06,9.786531e-06,0.00027402287,4.8932657e-06,1.2233164e-05,7.829225e-05,9.786531e-06,1.9573063e-05,5.871919e-05,4.8932657e-06,4.8932657e-06,3.9146125e-05,0.0,0.0,0.0005211328,0.0,0.0,0.0025231305,0.0,0.95528907,5.0423823e-05,0.0,0.0005003595,0.00013381707,0.0,8.339325e-05,0.0002366041,0.0,1.9393779e-06,0.00019587716,0.0,0.0,0.0001919984,0.0,0.0,0.00058375276,0.0,0.0,0.0008901744,0.0,0.0,0.00025987663,0.0,0.0,0.00049260195,0.0,0.0,0.0010084765,0.0,0.0,0.014940967,0.0,0.0,1.9393779e-06,0.0,0.013189709,4.654507e-05,0.0,0.042722553,0.00010084765,0.0,0.28951034,0.00030254293,0.0,0.0029943995,0.00025793727,0.0,0.0,0.00025017976,0.0,0.0,0.0007776905,0.0,0.0,0.0006399947,0.0,0.0,0.0018734391,0.0,0.0,0.00088823505,0.0,0.0,0.00045381443,0.0,0.0,0.031000955,0.0,0.0,0.0,0.0,0.0037371812,3.8787557e-06,0.0,0.00017066525,5.8181336e-06,0.0,3.2969423e-05,1.3575645e-05,0.0,0.0,5.8181336e-06,0.0,0.0,5.8181336e-06,0.0,0.0,0.00013769582,0.0,0.0,1.9393778e-05,0.0,0.0,5.8181336e-06,0.0,0.0,7.757511e-06,0.0,0.0,9.696889e-06,0.0,0.0,0.0026491901,0.0,0.0,1.9393779e-06,0.0,0.001729925,1.1636267e-05,0.0,0.00042278436,9.696889e-06,0.0,0.00089599256,1.1636267e-05,0.0,2.715129e-05,7.757511e-06,0.0,0.0,1.9393779e-06,0.0,0.0,2.5211912e-05,0.0,0.0,9.696889e-06,0.0,0.0,9.696889e-06,0.0,0.0,3.8787557e-06,0.0,0.0,2.1333157e-05,0.0,0.0,0.0003238761,0.0,0.0,0.0,0.0,0.008756291,7.757511e-06,0.0,0.001175263,1.5515023e-05,0.0,0.0030991258,2.1333157e-05,0.0,5.8181336e-06,1.9393778e-05,0.0,0.0,2.3272534e-05,0.0,0.0,3.8787555e-05,0.0,0.0,5.0423823e-05,0.0,0.0,5.430258e-05,0.0,0.0,5.0423823e-05,0.0,0.0,5.23632e-05,0.0,0.0,0.00084750814,0.0,0.0,1.9393779e-06,0.0,0.002684099,3.2969423e-05,0.0,0.00020363467,7.175698e-05,0.0,5.8181336e-06,0.00011830205,0.0,0.0,0.00010084765,0.0,0.0,9.115076e-05,0.0,0.0,0.00017454401,0.0,0.0,6.5938846e-05,0.0,0.0,8.7272005e-05,7.757511e-06,0.0,4.460569e-05,2.1333157e-05,5.8181336e-06,4.0726936e-05,8.339325e-05,0.00019005903,0.00055272266,0.0007718724,0.013150921,1.9393779e-06,0.0,0.0085526565,3.2969423e-05,0.0,0.0007738118,5.430258e-05,0.0,0.00049260195,0.00015902899,0.0,0.00036460304,0.00010860516,0.0,0.00029672481,0.00010860516,0.0,5.430258e-05,0.00024630097,1.9393779e-06,4.654507e-05,0.00034714863,3.8787557e-06,5.0423823e-05,4.460569e-05,7.757511e-06,0.00019975592,6.0120714e-05,1.1636267e-05,0.00061672216,2.1333157e-05,5.8181336e-06,0.00095805264,0.00038205745,3.8787557e-06,0.0051199575,5.8181336e-06,0.0,0.0008242356,8.921138e-05,0.0,0.00025211912,8.921138e-05,0.0,2.5211912e-05,0.00026569478,0.0,1.9393779e-06,0.00011248392,0.0,0.0,0.0010976879,0.0,0.0,0.00016096837,0.0,9.696889e-06,0.0004033906,1.9393779e-06,1.5515023e-05,3.8787555e-05,1.9393779e-06,1.9393779e-06,3.49088e-05,0.0,0.0,1.74544e-05,0.0,1.9393779e-06,0.00019781654,0.0,0.0,0.00040474805,0.0,0.99986213,0.0,0.0,5.660812e-06,0.0,0.0,0.0,4.245609e-06,0.0,0.0,1.415203e-06,0.0,0.0,1.415203e-06,0.0,0.0,1.415203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0947307e-05,0.0,0.0,0.0,0.0,0.00320685,1.415203e-06,0.0,0.0001910524,1.415203e-06,0.0,4.245609e-06,1.415203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.830406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042917,0.0,0.0,1.8397639e-05,1.415203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245609e-06,0.0,0.0,0.0,0.0,0.0,7.0760148e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8304059e-05,0.0,0.0,0.0,0.0,0.00044295852,9.906421e-06,0.0,0.000759964,5.660812e-06,0.0,0.0023874475,1.9812842e-05,0.0,2.8304059e-05,4.245609e-06,0.0,0.0,2.830406e-06,0.0,0.0,1.2736827e-05,0.0,0.0,1.9812842e-05,0.0,0.0,7.0760148e-06,0.0,0.0,1.1321624e-05,0.0,0.0,1.41520295e-05,0.0,0.0,0.0004755082,0.0,0.0,0.0,0.0,0.0032875165,7.0760148e-06,0.0,0.0017477757,9.906421e-06,0.0,0.014433655,2.9719262e-05,0.0,1.1321624e-05,2.2643248e-05,0.0,0.0,4.1040887e-05,0.0,0.0,4.1040887e-05,0.0,0.0,3.9625684e-05,0.0,0.0,0.00016840915,0.0,0.0,6.0853727e-05,0.0,0.0,8.491218e-05,0.0,0.0,0.0014534135,0.0,0.0,2.830406e-06,0.0,0.0016119162,2.405845e-05,0.0,0.00026322776,1.9812842e-05,0.0,8.491218e-06,0.0001429355,0.0,0.0,1.6982436e-05,0.0,0.0,7.0760148e-06,0.0,0.0,0.00019529801,0.0,0.0,8.491218e-06,0.0,0.0,2.830406e-06,0.0,0.0,4.245609e-06,2.405845e-05,1.5567233e-05,1.415203e-06,0.00017265476,0.00034955514,0.00016840915,0.0007104319,0.0043800534,0.0,0.0,0.0033313879,4.245609e-06,0.0,7.0760148e-06,1.1321624e-05,0.0,0.0,1.2736827e-05,0.0,0.0,1.2736827e-05,0.0,0.0,0.0,0.0,0.0,4.245609e-06,0.0,0.0,4.245609e-06,0.0,0.0,1.415203e-06,0.0,0.0,4.245609e-06,0.0,0.0,1.415203e-06,0.0,0.0,3.6795278e-05,0.0,0.0,1.415203e-06,0.0,0.00027030378,1.6982436e-05,0.0,0.0,9.906421e-06,0.0,0.0,2.9719262e-05,0.0,0.0,1.41520295e-05,0.0,0.0,5.660812e-06,0.0,0.0,2.6888856e-05,0.0,0.0,2.2643248e-05,0.0,0.0,1.6982436e-05,0.0,0.0,1.2736827e-05,0.0,0.0,6.7929745e-05,0.0,0.0,3.5380075e-05,0.0,0.0,0.0010697705,0.0,0.9820754,1.5604433e-05,0.0,1.0402955e-05,3.467652e-05,0.0,0.0,5.548243e-05,0.0,0.0,3.294269e-05,0.0,0.0,3.294269e-05,0.0,0.0,0.00013523843,0.0,0.0,1.3870607e-05,0.0,0.0,1.5604433e-05,0.0,0.0,8.66913e-06,0.0,0.0,5.2014775e-06,0.0,0.0,0.00042478734,0.0,0.0,1.7338259e-06,0.0,0.008031081,2.6007388e-05,0.0,0.00034849902,1.0402955e-05,0.0,3.4676518e-06,3.1208867e-05,0.0,0.0,5.2014775e-06,0.0,0.0,8.66913e-06,0.0,0.0,1.5604433e-05,0.0,0.0,1.5604433e-05,0.0,0.0,3.4676518e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080591e-05,0.0,0.0,0.0,0.0,0.0018049128,5.2014775e-06,0.0,1.9072086e-05,1.3870607e-05,0.0,0.0,2.947504e-05,0.0,0.0,6.9353036e-06,0.0,0.0,3.4676518e-06,0.0,0.0,1.3870607e-05,0.0,0.0,1.0402955e-05,0.0,0.0,5.2014775e-06,0.0,0.0,3.4676518e-06,0.0,0.0,3.4676518e-06,0.0,0.0,0.00045252856,0.0,0.0,6.9353036e-06,0.0,0.0015084286,5.2014777e-05,0.0,0.005196276,8.6691296e-05,0.0,0.016662067,9.882807e-05,0.0,0.0004542624,4.161182e-05,0.0,0.0,4.8547125e-05,0.0,0.0,0.00011443251,0.0,0.0,0.000109231034,0.0,0.0,8.495747e-05,0.0,0.0,0.00010749721,0.0,0.0,0.00011269868,0.0,0.0,0.0032630605,0.0,0.0,0.0,0.0,0.009409473,2.6007388e-05,0.0,0.015186581,5.895008e-05,0.0,0.18567196,0.00011963399,0.0,0.00019938998,0.00017338259,0.0,0.0,0.00020632529,0.0,0.0,0.00032422543,0.0,0.0,0.00039011083,0.0,0.0,0.00051321246,0.0,0.0,0.00043865797,0.0,0.0,0.0005617596,0.0,0.0,0.011401639,0.0,0.0,5.2014775e-06,0.0,0.0031295558,4.5079472e-05,0.0,0.00037277257,6.0683906e-05,0.0,8.66913e-06,0.000109231034,0.0,0.0,7.108686e-05,0.0,0.0,4.68133e-05,0.0,0.0,0.0003398299,0.0,0.0,0.00020285763,0.0,0.0,2.947504e-05,0.0,0.0,3.467652e-05,4.68133e-05,2.6007388e-05,8.66913e-06,0.00036410344,0.0004750683,0.00085651,0.0010576338,0.011646109,0.0,0.0,0.008204464,2.2539736e-05,0.0,6.9353036e-06,3.467652e-05,0.0,0.0,4.161182e-05,0.0,0.0,3.1208867e-05,0.0,0.0,1.733826e-05,0.0,0.0,2.6007388e-05,0.0,0.0,0.00014390756,0.0,0.0,1.9072086e-05,0.0,0.0,3.9877996e-05,0.0,0.0,1.733826e-05,0.0,0.0,7.455451e-05,0.0,0.0,3.4676518e-06,0.0,0.0009033233,6.0683906e-05,0.0,1.7338259e-06,0.00010576338,0.0,0.0,0.00016818111,0.0,0.0,5.895008e-05,0.0,0.0,4.5079472e-05,0.0,0.0,8.322364e-05,0.0,0.0,7.282069e-05,0.0,0.0,5.2014777e-05,0.0,0.0,1.9072086e-05,0.0,0.0,5.0280953e-05,0.0,0.0,0.0001404399,0.0,0.0,0.0035839279,0.0,0.86670774,3.54977e-05,0.0,2.9469786e-05,7.6353535e-05,0.0,8.706982e-06,9.778611e-05,0.0,0.0,6.764656e-05,0.0,0.0,4.8893056e-05,0.0,0.0,9.309773e-05,0.0,0.0,0.00010046518,0.0,0.0,4.4874447e-05,0.0,0.0,4.2195377e-05,0.0,0.0,2.8130251e-05,0.0,0.0,0.0015357777,0.0,0.0,6.027911e-06,0.0,0.0093077645,4.420468e-05,0.0,0.0022155922,4.018607e-05,0.0,0.004181361,5.893957e-05,0.0,8.7739594e-05,4.2195377e-05,0.0,0.0,2.3441875e-05,0.0,0.0,0.00012122798,0.0,0.0,5.893957e-05,0.0,0.0,3.683723e-05,0.0,0.0,7.367446e-05,0.0,0.0,4.353491e-05,0.0,0.0,0.0018780291,0.0,0.0,6.6976787e-07,0.0,0.0025350715,1.6744198e-05,0.0,3.214886e-05,2.8130251e-05,0.0,0.0,2.6120946e-05,0.0,0.0,1.0046518e-05,0.0,0.0,8.706982e-06,0.0,0.0,1.6744198e-05,0.0,0.0,1.2055822e-05,0.0,0.0,1.1386054e-05,0.0,0.0,6.027911e-06,0.0,0.0,6.6976787e-07,0.0,0.0,0.00085194473,0.0,0.0,1.8083732e-05,0.0,0.0021258432,0.00011988845,0.0,0.010720975,0.0001272559,0.0,0.038834482,0.000150028,0.0,0.0009443727,9.711634e-05,0.0,6.6976787e-07,9.041866e-05,0.0,0.0,0.00019892106,0.0,0.0,0.0002170048,0.0,0.0,0.00017213034,0.0,0.0,0.00022839084,0.0,0.0,0.00026187924,0.0,0.0,0.0070037628,0.0,0.0,6.6976787e-07,0.0,0.011469105,5.760004e-05,0.0,0.032479055,0.00011988845,0.0,0.4950194,0.00024312573,0.0,0.00029067925,0.00026187924,0.0,0.0,0.00039047466,0.0,0.0,0.0007280377,0.0,0.0,0.00095776806,0.0,0.0,0.0010120192,0.0,0.0,0.0010930612,0.0,0.0,0.0011982147,0.0,0.0,0.023232907,0.0,0.0,9.37675e-06,0.0,0.0027226063,0.00011921868,0.0,0.00023106992,0.00013998148,0.0,5.358143e-06,0.0002397769,0.0,0.0,0.00014333033,0.0,0.0,7.836284e-05,0.0,0.0,0.0002210234,0.0,0.0,0.00018150709,6.6976787e-07,6.6976787e-07,8.974889e-05,5.358143e-06,0.0,7.9702375e-05,2.7460483e-05,1.87535e-05,3.683723e-05,0.00016811174,0.00029670718,0.001910178,0.0010769868,0.011127523,6.6976787e-07,0.0,0.009481234,4.2195377e-05,0.0,5.023259e-05,8.974889e-05,0.0,2.6120946e-05,0.0001272559,0.0,1.607443e-05,0.00012122798,0.0,1.8083732e-05,4.353491e-05,0.0,3.3488393e-06,9.510704e-05,0.0,4.0186073e-06,8.171168e-05,6.6976787e-07,1.3395357e-06,3.8846538e-05,1.3395357e-06,1.3395357e-05,2.210234e-05,6.6976787e-07,3.4827928e-05,1.607443e-05,0.0,5.559073e-05,0.0002458048,0.0,0.00029335832,2.4781411e-05,0.0,0.0014466986,0.00018954431,0.0,7.3674464e-06,0.00024379551,0.0,6.6976787e-07,0.00025250248,0.0,6.6976787e-07,0.00014533963,0.0,0.0,0.00012792567,0.0,0.0,0.00018217687,0.0,6.6976787e-07,0.00013060473,6.6976787e-07,0.0,6.228841e-05,0.0,0.0,4.018607e-05,0.0,6.6976787e-07,6.228841e-05,0.0,0.0,0.00033019556,0.0,0.0
